Id,Gender,PermanentRecidence_cat,Recidence,CivilStatus_cat,HighestEducationQualification_cat,InterviewedBy,ExtraCurricularActivities,ApparelRelatedVocationalQualification,PreviousJob,ExperiencedSection_cat,RelativesInApparel,SpouseOccupation_cat,FamilyOppinionAboutTheJob,Referel_cat,ExpectationOfDoingTheJob_cat,AvailabilityOfTransportNearTheResidence,RetentionCategory,SelectedDepartment,ReasonForChooseApparel,PreviousWorkPlace,PersonalImpression,ContributionToTheFamilyIncome_cat,Children_cat,ApparelExperience,ReasonForLeaving_cat,Height,Weight,2nd_Month_Gross_Salary,Salary_Category,Salary_Category_2,Salary_Category_3,2nd_Month_Basic_Pay,2nd_Month_OT,2nd Month No Pay Days,2nd Month Incentive,MedicalTest,IQTestScore,ExpectedSalary,FollowingExternalCourses,LastBasicSal_cat,Age_cat,Age(Median),Age_Joined,Is Terminated
656,Female,Yes,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,Other,169,46,28013,>27000,9,10,16500,5512.5,0,0,Passed,70,25000,No,15000to30000,less20,19,18,No
657,Female,Yes,ComingFromHome,Unmarried,PassedAL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,C,TMChecker,LikeSewing,NoJob,Average,Moderate,Unmarried,FALSE,NoJob,161,47,27275.33,>27000,9,9,16500,5775,0,665,Passed,95,16840,No,NoJob,20to25,22,21,No
658,Female,No,Boarded,Unmarried,PassedAL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,CouldnotFindAnotherJob,NoJob,Good,Moderate,Unmarried,FALSE,NoJob,160,,28197.5,>27000,9,10,18000,6697.5,0,0,Passed,70,,No,NoJob,20to25,22,20,No
659,Female,Yes,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,TRUE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,160,46,29782.5,>27000,9,10,18000,6982.5,0,552,Passed,80,25000,No,15000to30000,less20,19,18,No
660,Female,No,ComingFromHome,Unmarried,PassedAL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,CouldnotFindAnotherJob,NoJob,Good,High,Unmarried,FALSE,NoJob,159,59,29659.04,>27000,9,10,18000,6697.5,0,0,Passed,100,25000,No,NoJob,20to25,22,22,No
661,Female,Yes,Boarded,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,Other,DifferentCompany,Good,High,ChildrenGreaterThan5Yrs,TRUE,Other,166,51,20000,<=20000,1,1,16500,0,0,1805,Passed,75,25000,No,15000to30000,above35,38,39,No
662,Female,No,ComingFromHome,Unmarried,PassedOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMChecker,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,166,58,27693.75,>27000,9,9,16500,6693.75,0,0,Passed,100,28000,No,NoJob,30to35,32,30,No
663,Female,No,ComingFromHome,Unmarried,PassedAL,Lahiru,TRUE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,DoNotLike,FriendOrRelative,LongTerm,Yes,C,TMMO,Other,NoJob,Good,Low,Unmarried,FALSE,NoJob,160,55,26118.75,26000-27000,8,8,16500,5118.75,0,0,Passed,80,26000,No,NoJob,above35,38,39,No
664,Female,Yes,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,CouldnotFindAnotherJob,NoJob,Good,High,Unmarried,FALSE,NoJob,165,55,26643.75,26000-27000,8,8,16500,5643.75,0,0,Passed,80,20000,No,NoJob,less20,19,18,No
665,Female,Yes,ComingFromHome,Married,PassedOL,Lahiru,TRUE,FALSE,Apparel,Support,FALSE,NoJob,DoNotLike,Media,ShortTerm,Yes,C,TMMO,CouldnotFindAnotherJob,DifferentCompany,Good,Low,ChildrenGreaterThan5Yrs,TRUE,PersonalIssue,159,63,26643.75,26000-27000,8,8,16500,5643.75,0,0,Passed,85,25000,No,0to15000,30to35,32,32,No
666,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,High,ChildrenLessThan5Yrs,FALSE,NoJob,158,51,20141.82,20000-21000,2,2,16500,1968.75,1,0,Passed,80,30000,No,NoJob,25to30,27,26,Yes
667,Female,No,ComingFromHome,Married,UptoOL,Dinuka,FALSE,FALSE,Apparel,Support,FALSE,NoJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,NoChildren,TRUE,JobIssue,166,44,22346.15,22000-23000,4,4,16500,0,0,1105,Passed,90,25000,No,0to15000,20to25,22,21,No
668,Female,No,Boarded,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,169,51,18326.92,<=20000,1,1,16500,0,1,355,Passed,75,25000,No,0to15000,20to25,22,22,No
669,Female,No,Boarded,Married,PassedOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,Other,NoJob,Good,High,NoChildren,FALSE,NoJob,155,60,20000,<=20000,1,1,16500,0,0,0,Passed,70,,No,NoJob,20to25,22,22,No
670,Female,Yes,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,NoExperience,FALSE,HaveAJob,Like,Other,LongTerm,Yes,C,TMMO,FamilyMembersAeWorkingInApparel,SamePlant,Good,Moderate,ChildrenGreaterThan5Yrs,FALSE,Other,159,,26643.75,26000-27000,8,8,16500,5643.75,0,0,Passed,65,,No,,30to35,32,34,No
671,Female,Yes,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,Other,LongTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,High,ChildrenLessThan5Yrs,TRUE,PersonalIssue,168,46,20000,<=20000,1,1,16500,0,0,545,Passed,0,25000,No,0to15000,above35,38,36,No
672,Female,No,ComingFromHome,NoSpouse,PassedAL,Gihan,FALSE,FALSE,NonApparel,Other,FALSE,NoSpouse,Like,Media,ShortTerm,Yes,B,TMMO,CouldnotFindAnotherJob,DifferentCompany,Good,High,NoChildren,FALSE,Other,162,65,29495,>27000,9,10,18000,7695,0,0,Passed,100,20000,No,15000to30000,above35,38,39,No
673,Female,No,Boarded,Married,PassedAL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,High,NoChildren,FALSE,NoJob,170,66,21706.47,21000-22000,3,3,16500,1706.25,0,0,Passed,100,25000,No,NoJob,25to30,27,29,No
674,Female,No,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,NoChildren,TRUE,JobIssue,162,49,24056.25,24000-25000,6,6,16500,2756.25,0,0,Passed,100,25000,No,15000to30000,25to30,27,29,No
675,Female,No,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenLessThan5Yrs,TRUE,PersonalIssue,168,51,20762.5,20000-21000,2,2,16500,262.5,0,0,Passed,85,25000,No,15000to30000,20to25,22,23,No
676,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenGreaterThan5Yrs,TRUE,JobIssue,162,56,27643.75,>27000,9,9,16500,5643.75,0,145,Passed,100,25000,No,15000to30000,above35,38,36,No
677,Female,No,ComingFromHome,Unmarried,PassedAL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,LikeSewing,DifferentCompany,Average,High,Unmarried,TRUE,Other,163,69,26090.63,26000-27000,8,8,16500,4790.63,0,2405,Passed,65,25000,No,0to15000,above35,38,35,No
678,Female,Yes,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,Other,NoJob,Good,High,Unmarried,FALSE,NoJob,152,65,20000,<=20000,1,1,16500,0,0,0,Passed,75,25000,No,NoJob,less20,19,19,No
679,Female,No,Boarded,Married,PassedOL,Lahiru,FALSE,FALSE,Apparel,NoExperience,FALSE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,CompanyPlant,Good,Moderate,ChildrenGreaterThan5Yrs,FALSE,PersonalIssue,156,,28433.65,>27000,9,10,16500,7087.5,0,1305,Passed,60,,No,,20to25,22,24,No
680,Female,No,ComingFromHome,Unmarried,PassedOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,CouldnotFindAnotherJob,NoJob,Good,Moderate,Unmarried,FALSE,NoJob,64,,27643.75,>27000,9,9,16500,5643.75,0,0,Passed,68,,No,NoJob,less20,19,19,No
681,Female,No,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,NonApparel,Other,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Moderate,NoChildren,FALSE,JobIssue,174,52,21444.38,21000-22000,3,3,16500,1443.75,0,0,Passed,60,25000,No,30000to50000,25to30,27,29,Yes
682,Female,No,Boarded,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,CompanyPlant,Average,Low,NoChildren,TRUE,JobIssue,169,46,27956.25,>27000,9,9,16500,6956.25,0,3910,Passed,80,25000,No,15000to30000,30to35,32,32,No
683,Female,No,Boarded,Married,UptoOL,Dinuka,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,NoChildren,TRUE,JobIssue,170,50,17163.79,<=20000,1,1,16500,0,0.5,0,Passed,85,25000,No,0to15000,20to25,22,22,Yes
684,Female,Yes,ComingFromHome,Unmarried,PassedOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,FamilyMembersAeWorkingInApparel,DifferentCompany,Average,Low,Unmarried,TRUE,Other,156,41,24718.27,24000-25000,6,6,18000,4987.5,1,0,Passed,90,28000,No,15000to30000,20to25,22,20,Yes
685,Female,Yes,ComingFromHome,Married,PassedAL,Dinuka,FALSE,FALSE,Apparel,Sewing,FALSE,NoJob,Like,Other,LongTerm,Yes,B,TMMO,LikeSewing,SamePlant,Average,Low,NoChildren,TRUE,Other,166,66,34516.38,>27000,9,10,21250,8765.63,0,1450,Passed,0,25000,No,15000to30000,above35,38,56,No
686,Female,No,Boarded,Unmarried,UptoOL,Dinuka,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,176,52,20878.88,20000-21000,2,2,16500,4725,2,0,Passed,65,25000,No,0to15000,less20,19,19,Yes
687,Female,No,ComingFromHome,NoSpouse,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,Media,LongTerm,Yes,B,TMMO,LikeSewing,DifferentCompany,Average,Low,NoChildren,TRUE,JobIssue,169,51,22887.76,22000-23000,4,4,16500,2887.5,0,0,Passed,55,25000,No,0to15000,20to25,22,23,Yes
688,Female,No,ComingFromHome,Unmarried,UptoOL,Dinuka,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,Other,NoJob,Average,Low,Unmarried,FALSE,NoJob,154,42,21706.25,21000-22000,3,3,16500,1706.25,0,0,Passed,95,25000,No,NoJob,less20,19,18,Yes
689,Female,No,Boarded,Unmarried,UptoOL,Sugath,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,LikeSewing,DifferentCompany,Good,High,Unmarried,FALSE,PersonalIssue,149,52,17628.25,<=20000,1,1,18000,1425,8,1076,Passed,50,19000,No,15000to30000,20to25,22,21,Yes
690,Female,No,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,Media,LongTerm,Yes,B,TMMO,LikeSewing,DifferentCompany,Good,High,Unmarried,FALSE,JobIssue,162,49,27673.59,>27000,9,9,18000,6982.5,1,9760,Passed,60,19000,No,15000to30000,20to25,22,22,Yes
691,Female,Yes,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,Unmarried,TRUE,JobIssue,169,51,24975.74,24000-25000,6,6,16500,3675,0,0,Passed,90,25000,No,0to15000,less20,19,19,No
692,Female,No,Boarded,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Support,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,170,54,21346.15,21000-22000,3,3,16500,0,0,0,Passed,80,25000,No,0to15000,20to25,22,21,Yes
693,Female,No,ComingFromRelativesPlace,Unmarried,PassedOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,Other,DifferentCompany,Good,High,Unmarried,FALSE,Other,152,48,20000,<=20000,1,1,16500,0,0,0,Passed,95,26000,No,15000to30000,20to25,22,20,Yes
694,Female,Yes,ComingFromHome,Unmarried,UptoOL,Dinuka,FALSE,FALSE,Apparel,Sewing,TRUE,NoSpouse,Like,Other,ShortTerm,Yes,C,TMMO,LikeSewing,CompanyPlant,Average,Low,Unmarried,TRUE,Other,169,48,26069.57,26000-27000,8,8,16500,4068.75,0,0,Passed,90,25000,No,15000to30000,20to25,22,23,No
695,Female,Yes,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,D,TMMO,CouldnotFindAnotherJob,NoJob,Good,High,Unmarried,FALSE,NoJob,161,55,18344.71,<=20000,1,1,16500,1181.25,0.5,0,Failed,30,20000,No,NoJob,less20,19,18,No
696,Female,Yes,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,NonApparel,Other,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Moderate,NoChildren,FALSE,JobIssue,167,49,15780.77,<=20000,1,1,16500,0,3,0,Passed,90,25000,No,15000to30000,less20,19,19,No
697,Female,No,ComingFromHome,Married,PassedOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,ChildrenLessThan5Yrs,FALSE,NoJob,169,52,20000,<=20000,1,1,16500,0,0,0,Passed,75,25000,No,NoJob,30to35,32,32,No
698,Female,No,Boarded,Unmarried,PassedAL,Lahiru,FALSE,FALSE,NonApparel,Other,FALSE,NoSpouse,Like,Other,LongTerm,Yes,C,TMMO,Other,DifferentCompany,Average,High,Unmarried,FALSE,JobIssue,161,52,16826.92,<=20000,1,1,16500,0,1,0,Passed,60,25000,No,0to15000,20to25,22,22,Yes
699,Female,No,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,TRUE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,High,NoChildren,FALSE,NoJob,158,49,20066.92,20000-21000,2,2,18000,3990,4,0,Passed,85,30000,No,NoJob,less20,19,19,Yes
700,Female,Yes,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,147,40,19000,<=20000,1,1,18000,0,2,0,Passed,85,25000,No,NoJob,20to25,22,22,Yes
701,Female,Yes,ComingFromHome,Married,PassedAL,Lahiru,FALSE,FALSE,Apparel,Support,FALSE,NoJob,Like,Media,ShortTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenLessThan5Yrs,TRUE,JobIssue,171,46,15817.78,<=20000,1,1,16500,0,2.5,0,Passed,90,25000,No,0to15000,25to30,27,25,Yes
702,Female,No,Boarded,Unmarried,PassedOL,Dinuka,TRUE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,Media,ShortTerm,Yes,C,TMMO,LikeSewing,NoJob,Good,Moderate,Unmarried,FALSE,NoJob,160,,20699.04,20000-21000,2,2,18000,4987.5,4.5,0,Passed,70,,No,NoJob,20to25,22,20,Yes
703,Female,Yes,ComingFromHome,Unmarried,PassedOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Moderate,Unmarried,FALSE,NoJob,168,56,21500,21000-22000,3,3,18000,0,0,0,Passed,95,16840,No,NoJob,20to25,22,20,Yes
704,Female,No,ComingFromHome,NoSpouse,UptoOL,Lahiru,TRUE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,Other,NoJob,Good,Moderate,ChildrenGreaterThan5Yrs,FALSE,NoJob,152,51,14807.69,<=20000,1,1,16500,0,4,0,Passed,75,20000,No,NoJob,above35,38,39,Yes
705,Female,Yes,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,TRUE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,High,ChildrenLessThan5Yrs,TRUE,JobIssue,163,50,23250,23000-24000,5,5,18750,0,0,2160,Passed,0,25000,No,15000to30000,25to30,27,27,No
706,Female,Yes,ComingFromHome,Married,PassedAL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,Other,LongTerm,Yes,B,TMMO,LikeSewing,SamePlant,Good,High,ChildrenLessThan5Yrs,TRUE,Other,161,46,27121.13,>27000,9,9,17807,4513.68,0,4810,Passed,0,26000,No,15000to30000,25to30,27,27,No
707,Female,Yes,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,NoChildren,TRUE,JobIssue,169,50,26512.51,26000-27000,8,8,16500,5512.5,0,1610,Passed,85,24000,No,0to15000,less20,19,19,No
708,Female,Yes,ComingFromHome,Married,UptoOL,Lahiru,TRUE,FALSE,NonApparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,ShortTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,NoChildren,FALSE,PersonalIssue,169,49,20543.02,20000-21000,2,2,16500,4725,2.5,0,Passed,90,25000,Yes,0to15000,20to25,22,20,No
709,Female,No,ComingFromHome,Unmarried,UptoOL,Dinuka,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,170,48,16827.01,<=20000,1,1,16500,0,1,0,Passed,80,25000,No,NoJob,20to25,22,23,No
710,Female,No,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,NonApparel,Other,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenGreaterThan5Yrs,FALSE,Other,172,65,13125,<=20000,1,1,16500,0,6.5,0,Passed,90,26000,No,0to15000,30to35,32,32,Yes
711,Female,Yes,ComingFromRelativesPlace,Married,PassedAL,Lahiru,TRUE,FALSE,NonApparel,Other,FALSE,HaveAJob,Like,FriendOrRelative,ShortTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,NoChildren,FALSE,JobIssue,173,56,21968.96,21000-22000,3,3,16500,1968.75,0,0,Passed,95,25000,Yes,0to15000,25to30,27,27,No
712,Female,No,Boarded,Married,UptoOL,Dinuka,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,NoChildren,TRUE,JobIssue,169,46,27994.16,>27000,9,9,16500,6693.75,0,545,Passed,80,25000,No,15000to30000,30to35,32,32,No
713,Female,No,Boarded,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Support,TRUE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,166,46,18271.05,<=20000,1,1,16500,1443.75,1,0,Passed,65,25000,No,15000to30000,less20,19,18,Yes
714,Female,Yes,Boarded,NoSpouse,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenGreaterThan5Yrs,TRUE,JobIssue,172,52,16826.95,<=20000,1,1,16500,0,1,0,Passed,65,28000,No,,above35,38,37,Yes
715,Female,Yes,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Support,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,Other,172,56,14134.62,<=20000,1,1,16500,0,5,0,Passed,95,25000,No,0to15000,20to25,22,20,No
716,Female,No,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,169,49,18893.85,<=20000,1,1,16500,3412.5,3,0,Passed,95,25000,No,NoJob,above35,38,37,No
717,Female,Yes,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,LikeSewing,NoJob,Good,High,Unmarried,FALSE,NoJob,163,65,22362.5,22000-23000,4,4,16500,2362.5,0,0,Passed,80,20000,No,NoJob,20to25,22,21,Yes
718,Female,Yes,ComingFromHome,Unmarried,PassedAL,Dinuka,FALSE,FALSE,NonApparel,Other,FALSE,NoSpouse,Like,Media,ShortTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,FALSE,JobIssue,172,51,26694.57,26000-27000,8,8,16500,6693.75,0,0,Passed,85,25000,No,0to15000,20to25,22,24,Yes
719,Female,No,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,170,52,25364.9,25000-26000,7,7,16500,3018.75,0,2300,Passed,85,25000,No,15000to30000,20to25,22,20,Yes
720,Female,No,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,TRUE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenGreaterThan5Yrs,TRUE,JobIssue,169,49,23675.8,23000-24000,5,5,16500,3675,0,4130,Passed,85,30000,No,15000to30000,above35,38,39,No
721,Female,Yes,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,Other,LongTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,High,Unmarried,TRUE,JobIssue,174,51,27407.14,>27000,9,9,16500,5906.25,0,95,Passed,0,25000,No,15000to30000,less20,19,19,Yes
722,Female,Yes,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenGreaterThan5Yrs,TRUE,PersonalIssue,168,46,12788.46,<=20000,1,1,16500,0,7,0,Passed,95,25000,No,0to15000,above35,38,36,Yes
723,Female,No,Boarded,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Moderate,Unmarried,TRUE,JobIssue,168,46,23675.75,23000-24000,5,5,16500,3675,0,4130,Passed,75,25000,No,0to15000,25to30,27,26,Yes
724,Female,Yes,ComingFromHome,Married,PassedOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,TRUE,HaveAJob,Like,FriendOrRelative,LongTerm,No,C,TMMO,LikeSewing,NoJob,Average,High,NoChildren,FALSE,NoJob,169,47,11442.94,<=20000,1,1,16500,0,9,0,Passed,95,25000,No,NoJob,less20,19,18,Yes
725,Female,Yes,ComingFromHome,Unmarried,PassedAL,Lahiru,FALSE,FALSE,Apparel,Support,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,165,55,21551.21,21000-22000,3,3,16500,2887.5,0.5,0,Passed,95,28000,No,15000to30000,20to25,22,23,Yes
726,Female,Yes,ComingFromHome,Unmarried,PassedAL,Lahiru,FALSE,FALSE,NonApparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,FALSE,JobIssue,169,43,20300,20000-21000,2,2,16500,0,0,245,Passed,100,26000,No,0to15000,25to30,27,26,Yes
727,Female,No,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,TRUE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenGreaterThan5Yrs,TRUE,JobIssue,170,49,22077.52,22000-23000,4,4,16500,5250,1,0,Passed,75,23000,No,0to15000,30to35,32,31,No
728,Female,Yes,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Support,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,Other,170,51,18197.24,<=20000,1,1,16500,1706.25,1.5,0,Passed,90,27000,No,30000to50000,20to25,22,22,Yes
